Date,Time,CO(GT),PT08.S1(CO),C6H6(GT),PT08.S2(NMHC),NOx(GT),PT08.S3(NOx),NO2(GT),PT08.S4(NO2),PT08.S5(O3),T,RH,AH,month,hour
2004-05-22,04.00.00,2.8,951.0,4.0,713.0,110.0,994.0,107.0,1385.0,821.0,16.9,49.8,0.9544,5,04
2004-05-22,05.00.00,2.5,941.0,3.6,687.0,83.0,1024.0,84.0,1374.0,777.0,15.8,53.8,0.9615,5,05
2004-05-22,06.00.00,2.6,986.0,4.6,745.0,48.0,959.0,61.0,1426.0,888.0,16.5,53.5,0.9928,5,06
2004-05-22,07.00.00,2.3,1153.0,9.2,947.0,27.0,795.0,42.0,1643.0,1076.0,17.2,52.9,1.0276,5,07
2004-05-22,08.00.00,2.4,1323.0,14.6,1137.0,48.0,696.0,66.0,1846.0,1285.0,19.3,48.3,1.0723,5,08
2004-05-22,09.00.00,3.5,1315.0,11.7,1040.0,33.0,743.0,50.0,1740.0,1315.0,20.6,47.1,1.1287,5,09
2004-05-22,10.00.00,4.8,1303.0,11.0,1015.0,75.0,777.0,76.0,1731.0,1250.0,23.7,40.0,1.153,5,10
2004-05-22,11.00.00,5.1,1238.0,11.6,1037.0,101.0,813.0,78.0,1698.0,978.0,25.6,32.5,1.053,5,11
2004-05-22,12.00.00,4.7,1259.0,12.9,1080.0,214.0,772.0,104.0,1736.0,1072.0,27.2,28.1,0.9989,5,12
2004-05-22,13.00.00,2.4,1246.0,12.6,1070.0,290.0,770.0,139.0,1747.0,1064.0,27.9,28.1,1.0394,5,13
2004-05-22,14.00.00,2.5,1154.0,8.3,912.0,311.0,872.0,166.0,1605.0,825.0,28.3,27.8,1.0539,5,14
2004-05-22,15.00.00,2.7,1237.0,10.5,997.0,234.0,800.0,151.0,1688.0,924.0,29.2,27.0,1.081,5,15
2004-05-22,16.00.00,1.5,1315.0,11.7,1041.0,157.0,773.0,134.0,1767.0,966.0,28.9,29.3,1.1503,5,16
2004-05-22,17.00.00,1.1,1466.0,15.8,1174.0,165.0,680.0,148.0,1965.0,1302.0,25.4,39.8,1.2771,5,17
2004-05-22,18.00.00,0.6,1409.0,13.9,1113.0,137.0,710.0,126.0,1850.0,1256.0,25.2,40.1,1.2642,5,18
2004-05-22,19.00.00,0.5,1366.0,15.7,1171.0,149.0,693.0,144.0,1933.0,1068.0,24.5,39.4,1.1963,5,19
2004-05-22,20.00.00,0.4,1241.0,10.9,1011.0,140.0,781.0,133.0,1748.0,1070.0,22.3,45.4,1.2088,5,20
2004-05-22,21.00.00,0.6,1123.0,6.4,832.0,139.0,930.0,139.0,1565.0,792.0,21.2,48.3,1.2034,5,21
2004-05-22,22.00.00,1.0,1321.0,12.7,1075.0,221.0,757.0,178.0,1891.0,1017.0,20.6,50.5,1.2082,5,22
2004-05-22,23.00.00,4.6,1397.0,15.3,1159.0,318.0,681.0,206.0,1949.0,1207.0,20.2,52.9,1.234,5,23
2004-05-23,00.00.00,4.8,1507.0,20.5,1311.0,363.0,608.0,211.0,2107.0,1499.0,19.8,54.5,1.2488,5,00
2004-05-23,01.00.00,4.0,1405.0,15.9,1177.0,341.0,660.0,180.0,1931.0,1474.0,19.5,56.2,1.2624,5,01
2004-05-23,02.00.00,2.0,1192.0,10.4,994.0,163.0,759.0,116.0,1780.0,1163.0,19.0,58.0,1.2581,5,02
2004-05-23,03.00.00,2.0,1199.0,12.6,1070.0,157.0,671.0,118.0,1873.0,1189.0,18.1,61.6,1.2679,5,03
2004-05-23,04.00.00,2.0,973.0,4.9,761.0,202.0,954.0,115.0,1501.0,815.0,18.0,57.6,1.1788,5,04
2004-05-23,05.00.00,1.9,864.0,2.1,591.0,102.0,1247.0,96.0,1374.0,507.0,17.7,56.0,1.1215,5,05
2004-05-23,06.00.00,1.9,886.0,2.2,598.0,70.0,1257.0,86.0,1374.0,506.0,17.9,52.4,1.0655,5,06
2004-05-23,07.00.00,1.9,988.0,4.0,713.0,41.0,1092.0,65.0,1455.0,716.0,18.9,49.3,1.0668,5,07
2004-05-23,08.00.00,2.6,1008.0,4.3,729.0,36.0,1034.0,53.0,1490.0,795.0,20.0,48.6,1.1199,5,08
2004-05-23,09.00.00,3.2,976.0,3.8,698.0,68.0,1156.0,74.0,1393.0,594.0,20.6,41.2,0.9841,5,09
2004-05-23,10.00.00,3.4,978.0,4.1,718.0,92.0,1137.0,69.0,1392.0,565.0,23.6,34.0,0.9749,5,10
2004-05-23,11.00.00,3.4,987.0,4.5,740.0,332.0,1105.0,131.0,1407.0,523.0,26.7,28.1,0.9688,5,11
2004-05-23,12.00.00,2.9,1030.0,5.3,778.0,333.0,1071.0,134.0,1452.0,591.0,26.8,28.1,0.9785,5,12
2004-05-23,13.00.00,2.7,955.0,4.2,723.0,298.0,1129.0,148.0,1393.0,559.0,27.7,25.8,0.9467,5,13
2004-05-23,14.00.00,1.3,924.0,3.3,673.0,146.0,1247.0,111.0,1346.0,430.0,28.8,22.7,0.8864,5,14
2004-05-23,15.00.00,1.3,1005.0,4.9,758.0,120.0,1091.0,110.0,1434.0,522.0,26.8,27.3,0.9462,5,15
2004-05-23,16.00.00,0.9,1059.0,6.1,816.0,108.0,1023.0,110.0,1468.0,641.0,25.9,28.7,0.9423,5,16
2004-05-23,17.00.00,0.6,1079.0,6.9,851.0,109.0,991.0,116.0,1490.0,738.0,25.8,27.7,0.9076,5,17
2004-05-23,18.00.00,0.5,1070.0,6.8,850.0,124.0,997.0,120.0,1502.0,778.0,24.8,29.5,0.9077,5,18
2004-05-23,19.00.00,0.5,1085.0,5.8,805.0,127.0,972.0,142.0,1528.0,718.0,25.3,36.3,1.1513,5,19
2004-05-23,20.00.00,0.9,1066.0,5.5,787.0,185.0,986.0,146.0,1552.0,689.0,23.9,40.4,1.1787,5,20
2004-05-23,21.00.00,0.7,1094.0,6.1,815.0,230.0,934.0,153.0,1563.0,852.0,21.4,46.6,1.1764,5,21
2004-05-23,22.00.00,0.6,1110.0,6.0,814.0,265.0,948.0,158.0,1571.0,854.0,20.5,49.3,1.173,5,22
2004-05-23,23.00.00,1.3,968.0,4.2,719.0,261.0,1081.0,140.0,1388.0,664.0,19.2,42.3,0.9339,5,23
2004-05-24,00.00.00,1.9,906.0,4.1,714.0,219.0,1163.0,127.0,1351.0,544.0,19.2,37.9,0.8352,5,00
2004-05-24,01.00.00,2.1,849.0,2.4,615.0,180.0,1285.0,97.0,1276.0,461.0,17.2,43.1,0.8394,5,01
2004-05-24,02.00.00,1.8,774.0,1.0,500.0,108.0,1536.0,91.0,1169.0,352.0,15.8,45.2,0.8052,5,02
2004-05-24,03.00.00,1.8,746.0,0.6,450.0,98.0,1807.0,68.0,1111.0,308.0,15.7,42.3,0.7464,5,03
2004-05-24,04.00.00,1.6,753.0,0.5,437.0,57.0,1904.0,52.0,1110.0,301.0,16.3,41.0,0.7513,5,04
2004-05-24,05.00.00,1.2,749.0,0.7,466.0,36.0,1803.0,58.0,1089.0,307.0,16.1,36.5,0.664,5,05
2004-05-24,06.00.00,1.2,864.0,2.8,642.0,45.0,1288.0,78.0,1255.0,441.0,16.5,36.2,0.6752,5,06
2004-05-24,07.00.00,1.4,1002.0,7.8,893.0,87.0,1010.0,61.0,1394.0,775.0,17.5,30.9,0.6111,5,07
2004-05-24,08.00.00,1.3,970.0,9.7,966.0,62.0,944.0,64.0,1379.0,907.0,18.4,24.0,0.5046,5,08
2004-05-24,09.00.00,1.1,898.0,6.9,853.0,65.0,1066.0,81.0,1271.0,763.0,19.2,23.8,0.5235,5,09
2004-05-24,10.00.00,1.1,847.0,5.8,800.0,125.0,1155.0,92.0,1179.0,649.0,21.7,18.1,0.4642,5,10
2004-05-24,11.00.00,1.1,847.0,5.5,788.0,157.0,1203.0,101.0,1162.0,598.0,22.3,17.0,0.4513,5,11
2004-05-24,12.00.00,1.8,871.0,6.8,848.0,171.0,1139.0,96.0,1208.0,579.0,22.8,16.1,0.4404,5,12
2004-05-24,13.00.00,2.3,869.0,7.2,866.0,119.0,1107.0,101.0,1212.0,596.0,23.8,14.5,0.4222,5,13
2004-05-24,14.00.00,2.6,875.0,6.9,854.0,110.0,1160.0,91.0,1200.0,595.0,25.1,13.1,0.4129,5,14
2004-05-24,15.00.00,2.0,895.0,7.5,878.0,95.0,1122.0,68.0,1238.0,607.0,25.8,12.9,0.4219,5,15
2004-05-24,16.00.00,1.0,926.0,7.7,885.0,58.0,1101.0,76.0,1259.0,662.0,25.5,14.0,0.4495,5,16
2004-05-24,17.00.00,0.6,996.0,12.0,1048.0,69.0,959.0,84.0,1397.0,822.0,24.5,15.4,0.4663,5,17
2004-05-24,18.00.00,0.6,997.0,13.5,1100.0,76.0,896.0,76.0,1392.0,987.0,22.6,17.2,0.4656,5,18
2004-05-24,19.00.00,0.5,1006.0,12.0,1048.0,63.0,925.0,61.0,1416.0,966.0,21.2,18.9,0.47100000000000003,5,19
2004-05-24,20.00.00,0.4,895.0,6.7,845.0,51.0,1072.0,52.0,1241.0,763.0,19.1,22.8,0.501,5,20
2004-05-24,21.00.00,0.4,862.0,4.8,751.0,46.0,1154.0,59.0,1213.0,617.0,18.4,24.6,0.5169,5,21
2004-05-24,22.00.00,0.4,858.0,4.8,756.0,52.0,1159.0,89.0,1209.0,564.0,17.3,25.6,0.5032,5,22
2004-05-24,23.00.00,0.4,853.0,5.0,762.0,84.0,1134.0,113.0,1184.0,646.0,16.5,24.9,0.4642,5,23
2004-05-25,00.00.00,0.5,859.0,4.3,727.0,130.0,1120.0,112.0,1187.0,753.0,16.7,28.3,0.5316,5,00
2004-05-25,01.00.00,0.6,837.0,2.7,634.0,147.0,1200.0,89.0,1150.0,669.0,15.5,32.2,0.5641,5,01
2004-05-25,02.00.00,0.7,746.0,0.9,493.0,126.0,1522.0,53.0,1063.0,435.0,17.5,29.1,0.5773,5,02
2004-05-25,03.00.00,0.7,752.0,1.2,515.0,47.0,1472.0,36.0,1068.0,436.0,13.3,35.6,0.5393,5,03
2004-05-25,04.00.00,0.6,742.0,0.9,489.0,24.0,1559.0,39.0,1048.0,403.0,14.0,33.7,0.5355,5,04
2004-05-25,05.00.00,0.5,774.0,1.7,560.0,25.0,1386.0,33.0,1107.0,532.0,11.6,40.0,0.5462,5,05
2004-05-25,06.00.00,0.6,798.0,2.6,630.0,21.0,1291.0,37.0,1125.0,536.0,13.4,34.5,0.5272,5,06
2004-05-25,07.00.00,0.8,1002.0,8.8,932.0,25.0,949.0,36.0,1405.0,917.0,15.2,31.0,0.5329,5,07
2004-05-25,08.00.00,0.8,1210.0,22.2,1356.0,25.0,657.0,42.0,1786.0,1481.0,16.3,27.5,0.5066,5,08
2004-05-25,09.00.00,1.0,1058.0,15.3,1158.0,30.0,820.0,52.0,1459.0,1187.0,19.2,20.0,0.439,5,09
2004-05-25,10.00.00,1.0,1106.0,14.0,1118.0,42.0,885.0,60.0,1451.0,1220.0,24.9,13.0,0.4038,5,10
2004-05-25,11.00.00,1.0,1153.0,18.5,1253.0,52.0,815.0,74.0,1541.0,1381.0,28.3,9.9,0.3754,5,11
2004-05-25,12.00.00,0.9,1047.0,13.5,1101.0,62.0,913.0,65.0,1391.0,1103.0,29.2,9.8,0.3914,5,12
2004-05-25,13.00.00,0.7,1091.0,15.8,1172.0,67.0,874.0,52.0,1459.0,1105.0,31.6,9.2,0.419,5,13
2004-05-25,14.00.00,0.8,1162.0,18.5,1253.0,47.0,796.0,40.0,1595.0,1248.0,32.6,9.3,0.4499,5,14
2004-05-25,15.00.00,0.7,1059.0,12.6,1070.0,35.0,925.0,49.0,1401.0,976.0,32.6,9.2,0.4463,5,15
2004-05-25,16.00.00,0.5,1083.0,12.0,1051.0,45.0,939.0,56.0,1390.0,898.0,32.3,10.0,0.4747,5,16
2004-05-25,17.00.00,0.3,1150.0,15.4,1161.0,53.0,867.0,59.0,1512.0,1038.0,32.1,10.7,0.4996,5,17
2004-05-25,18.00.00,0.3,1321.0,24.9,1426.0,57.0,720.0,68.0,1859.0,1395.0,29.7,12.2,0.5007,5,18
2004-05-26,09.00.00,0.3,1303.0,40.2,1776.0,71.0,946.0,72.0,1467.0,1608.0,20.4,35.7,0.8440000000000001,5,09
2004-05-26,10.00.00,0.7,1137.0,14.9,1146.0,67.0,1144.0,78.0,1392.0,1327.0,26.1,23.8,0.7938,5,10
2004-05-26,11.00.00,1.5,1139.0,13.8,1109.0,75.0,1118.0,71.0,1436.0,1292.0,28.8,21.1,0.8193,5,11
2004-05-26,12.00.00,1.8,1099.0,12.3,1059.0,65.0,1156.0,54.0,1416.0,1114.0,29.6,19.4,0.7897,5,12
2004-05-26,13.00.00,1.4,1088.0,14.0,1116.0,45.0,1128.0,57.0,1449.0,1060.0,31.6,16.4,0.7489,5,13
2004-05-26,14.00.00,1.5,1027.0,11.8,1041.0,46.0,1237.0,45.0,1345.0,915.0,32.3,13.3,0.6303,5,14
2004-05-26,15.00.00,1.2,1014.0,12.0,1049.0,33.0,1200.0,30.0,1366.0,893.0,31.8,13.5,0.6249,5,15
2004-05-26,16.00.00,1.2,969.0,9.7,968.0,19.0,1276.0,16.0,1325.0,768.0,31.8,13.8,0.6394,5,16
2004-05-26,17.00.00,1.3,1120.0,18.0,1238.0,9.0,1023.0,18.0,1591.0,1126.0,31.0,15.9,0.7039,5,17
2004-05-26,18.00.00,1.0,1131.0,22.6,1368.0,12.0,933.0,28.0,1707.0,1284.0,28.6,18.7,0.7216,5,18
2004-05-26,19.00.00,1.4,1130.0,22.7,1368.0,21.0,933.0,62.0,1709.0,1269.0,26.7,19.5,0.6754,5,19
2004-05-26,20.00.00,1.6,1123.0,20.3,1304.0,66.0,939.0,92.0,1720.0,1290.0,25.0,24.4,0.7616,5,20
2004-05-26,21.00.00,2.7,1069.0,13.1,1086.0,137.0,1064.0,96.0,1536.0,1119.0,22.8,28.4,0.7804,5,21
2004-05-26,22.00.00,2.3,1021.0,10.9,1010.0,151.0,1116.0,87.0,1480.0,1027.0,21.7,29.2,0.7458,5,22
2004-05-26,23.00.00,1.5,1101.0,13.3,1093.0,115.0,1012.0,84.0,1564.0,1155.0,21.1,30.9,0.7617,5,23
2004-05-27,00.00.00,1.4,1026.0,9.5,960.0,118.0,1072.0,73.0,1471.0,1078.0,19.9,36.3,0.8349,5,00
2004-05-27,01.00.00,1.0,949.0,6.6,841.0,95.0,1155.0,72.0,1393.0,954.0,18.6,39.3,0.8355,5,01
2004-05-27,02.00.00,1.1,846.0,3.6,687.0,86.0,1295.0,68.0,1288.0,726.0,18.6,38.8,0.8228,5,02
2004-05-27,03.00.00,1.2,811.0,2.3,606.0,85.0,1417.0,62.0,1248.0,656.0,19.0,38.9,0.8468,5,03
2004-05-27,04.00.00,1.2,803.0,2.0,586.0,66.0,1442.0,70.0,1232.0,573.0,18.0,40.9,0.8394,5,04
2004-05-27,05.00.00,0.7,882.0,4.1,715.0,74.0,1246.0,83.0,1367.0,780.0,15.5,48.6,0.8505,5,05
2004-05-27,06.00.00,0.5,963.0,6.5,836.0,108.0,1085.0,92.0,1429.0,920.0,16.0,47.9,0.8659,5,06
2004-05-27,07.00.00,0.4,1413.0,24.8,1424.0,150.0,739.0,103.0,2102.0,1544.0,17.0,46.0,0.883,5,07
2004-05-27,08.00.00,0.4,1485.0,34.4,1650.0,157.0,632.0,82.0,2337.0,1789.0,19.0,41.6,0.9039,5,08
2004-05-27,09.00.00,0.5,1354.0,24.5,1418.0,93.0,749.0,74.0,2043.0,1629.0,21.8,35.0,0.9002,5,09
2004-05-27,10.00.00,1.0,1074.0,9.0,939.0,76.0,1071.0,67.0,1513.0,997.0,25.6,28.0,0.9088,5,10
2004-05-27,11.00.00,4.4,1022.0,8.4,914.0,57.0,1132.0,74.0,1446.0,847.0,26.4,23.1,0.7853,5,11
2004-05-27,12.00.00,4.0,1100.0,11.5,1034.0,64.0,995.0,72.0,1586.0,958.0,27.1,24.2,0.856,5,12
2004-05-27,13.00.00,2.4,1073.0,12.1,1052.0,59.0,1009.0,79.0,1574.0,854.0,27.5,20.9,0.7565,5,13
2004-05-27,14.00.00,2.1,1049.0,10.1,983.0,68.0,1071.0,43.0,1515.0,782.0,29.5,19.7,0.8015,5,14
2004-05-27,15.00.00,2.7,1086.0,11.9,1048.0,31.0,1016.0,33.0,1580.0,888.0,30.6,18.6,0.8014,5,15
2004-05-27,16.00.00,2.8,1059.0,11.3,1027.0,21.0,1066.0,38.0,1521.0,764.0,31.3,15.8,0.7106,5,16
2004-05-27,17.00.00,2.3,1244.0,20.2,1301.0,24.0,842.0,51.0,1801.0,1170.0,29.4,21.0,0.8452,5,17
2004-05-27,18.00.00,2.0,1320.0,24.8,1423.0,38.0,767.0,69.0,1986.0,1385.0,27.0,23.5,0.8256,5,18
2004-05-27,19.00.00,2.6,1236.0,20.3,1304.0,92.0,822.0,116.0,1868.0,1237.0,25.8,26.7,0.8758,5,19
2004-05-27,20.00.00,2.7,1136.0,16.2,1187.0,311.0,904.0,119.0,1735.0,1127.0,23.7,28.4,0.8225,5,20
2004-05-27,21.00.00,3.1,1110.0,13.3,1093.0,260.0,961.0,96.0,1661.0,1091.0,21.3,33.0,0.8284,5,21
2004-05-27,22.00.00,3.1,1026.0,10.3,990.0,181.0,1032.0,109.0,1553.0,972.0,20.5,35.3,0.8435,5,22
2004-05-27,23.00.00,3.6,1038.0,9.6,961.0,177.0,1026.0,115.0,1530.0,949.0,19.4,38.1,0.8511,5,23
2004-05-28,00.00.00,2.9,975.0,7.8,892.0,180.0,1015.0,118.0,1480.0,890.0,19.4,40.7,0.9045,5,00
2004-05-28,01.00.00,2.2,908.0,6.1,814.0,174.0,1089.0,118.0,1403.0,763.0,17.8,44.9,0.903,5,01
2004-05-28,02.00.00,2.0,896.0,6.2,820.0,140.0,1074.0,112.0,1439.0,833.0,16.6,49.7,0.9295,5,02
2004-05-28,03.00.00,2.1,810.0,3.8,697.0,122.0,1221.0,140.0,1321.0,675.0,16.5,48.6,0.9028,5,03
2004-05-28,04.00.00,1.9,789.0,2.8,638.0,189.0,1305.0,137.0,1309.0,672.0,15.2,53.6,0.919,5,04
2004-05-28,05.00.00,1.4,814.0,3.4,678.0,169.0,1276.0,143.0,1339.0,626.0,15.5,51.7,0.9019,5,05
2004-05-28,06.00.00,0.8,958.0,8.2,907.0,172.0,992.0,148.0,1536.0,882.0,14.9,54.8,0.9247,5,06
2004-05-28,07.00.00,0.6,1213.0,19.2,1274.0,154.0,762.0,158.0,1914.0,1264.0,16.3,51.3,0.9416,5,07
2004-05-28,08.00.00,0.6,1221.0,22.6,1367.0,192.0,722.0,127.0,2008.0,1330.0,18.4,45.7,0.9559,5,08
2004-05-28,09.00.00,0.5,1245.0,19.4,1281.0,160.0,774.0,109.0,1952.0,1324.0,20.8,43.6,1.0614,5,09
2004-05-28,10.00.00,1.0,1050.0,9.6,963.0,110.0,998.0,101.0,1609.0,901.0,24.3,35.1,1.0477,5,10
2004-05-28,11.00.00,2.7,1048.0,9.8,969.0,97.0,1012.0,114.0,1600.0,852.0,26.4,29.3,0.9889,5,11
2004-05-28,12.00.00,5.0,1141.0,14.4,1128.0,124.0,902.0,104.0,1738.0,1009.0,28.3,25.0,0.9495,5,12
2004-05-28,13.00.00,3.3,1052.0,12.1,1053.0,108.0,949.0,81.0,1641.0,831.0,28.9,23.7,0.9285,5,13
2004-05-28,14.00.00,2.4,1152.0,13.5,1099.0,61.0,908.0,51.0,1706.0,954.0,28.5,25.8,0.9931,5,14
2004-05-28,15.00.00,1.7,1026.0,12.3,1061.0,34.0,982.0,40.0,1564.0,814.0,29.6,18.9,0.7692,5,15
2004-05-28,16.00.00,1.7,1039.0,12.2,1055.0,24.0,966.0,34.0,1590.0,845.0,28.0,23.2,0.8613,5,16
2004-05-28,17.00.00,2.4,1148.0,12.5,1067.0,27.0,887.0,61.0,1790.0,956.0,23.6,41.0,1.1786,5,17
2004-05-28,18.00.00,2.2,1176.0,13.9,1114.0,70.0,843.0,95.0,1805.0,1102.0,21.5,48.1,1.2148,5,18
2004-05-28,19.00.00,2.2,1100.0,11.4,1028.0,176.0,900.0,142.0,1710.0,994.0,22.1,44.1,1.1573,5,19
2004-05-28,20.00.00,2.3,1081.0,10.4,992.0,310.0,959.0,128.0,1680.0,935.0,20.2,47.2,1.1043,5,20
2004-05-28,21.00.00,2.6,976.0,7.0,858.0,221.0,1070.0,115.0,1547.0,839.0,20.0,47.6,1.103,5,21
2004-05-28,22.00.00,2.3,979.0,7.0,857.0,168.0,1082.0,84.0,1546.0,797.0,19.8,46.8,1.0697,5,22
2004-05-28,23.00.00,3.3,1092.0,11.3,1024.0,109.0,937.0,85.0,1706.0,968.0,19.6,47.0,1.0606,5,23
2004-05-29,00.00.00,3.5,1044.0,9.2,946.0,102.0,1009.0,110.0,1594.0,886.0,19.3,46.3,1.0279,5,00
2004-05-29,01.00.00,2.5,940.0,6.8,849.0,129.0,1091.0,107.0,1509.0,764.0,18.5,48.7,1.0286,5,01
2004-05-29,02.00.00,2.5,892.0,5.1,767.0,117.0,1180.0,107.0,1466.0,657.0,18.0,51.4,1.0504,5,02
2004-05-29,03.00.00,2.4,838.0,3.4,675.0,112.0,1302.0,113.0,1390.0,540.0,17.9,50.8,1.0355,5,03
2004-05-29,04.00.00,2.5,853.0,4.3,727.0,122.0,1179.0,107.0,1417.0,621.0,17.7,51.9,1.0379,5,04
2004-05-29,05.00.00,2.1,738.0,1.5,545.0,114.0,1562.0,106.0,1266.0,450.0,17.7,49.7,0.997,5,05
2004-05-29,06.00.00,1.0,762.0,2.0,581.0,111.0,1588.0,125.0,1277.0,434.0,17.9,46.1,0.9383,5,06
2004-05-29,07.00.00,0.8,841.0,4.0,713.0,158.0,1293.0,139.0,1356.0,559.0,18.4,43.9,0.9192,5,07
2004-05-29,08.00.00,0.5,843.0,4.0,712.0,202.0,1303.0,117.0,1343.0,548.0,18.9,42.1,0.9081,5,08
2004-05-29,09.00.00,1.3,841.0,4.0,713.0,166.0,1326.0,107.0,1330.0,525.0,19.2,39.7,0.8728,5,09
2004-05-29,10.00.00,3.6,862.0,4.2,721.0,143.0,1329.0,98.0,1335.0,522.0,20.8,36.6,0.8878,5,10
2004-05-29,11.00.00,4.8,869.0,4.5,740.0,122.0,1296.0,97.0,1366.0,535.0,21.3,35.8,0.8975,5,11
2004-05-29,12.00.00,3.7,894.0,6.0,810.0,113.0,1204.0,95.0,1421.0,585.0,21.8,34.9,0.9004,5,12
2004-05-29,13.00.00,1.9,844.0,4.8,755.0,109.0,1284.0,68.0,1350.0,521.0,22.8,31.4,0.8615,5,13
2004-05-29,14.00.00,1.7,823.0,3.8,699.0,53.0,1382.0,51.0,1311.0,493.0,22.9,31.3,0.862,5,14
2004-05-29,15.00.00,1.9,843.0,4.2,719.0,32.0,1353.0,44.0,1330.0,501.0,22.9,30.7,0.8461,5,15
2004-05-29,16.00.00,1.8,865.0,5.1,767.0,35.0,1279.0,77.0,1369.0,559.0,23.8,29.2,0.8499,5,16
2004-05-29,17.00.00,1.7,873.0,5.6,792.0,123.0,1247.0,100.0,1397.0,589.0,23.2,30.2,0.8442,5,17
2004-05-29,18.00.00,1.8,899.0,5.8,803.0,254.0,1221.0,125.0,1426.0,596.0,22.4,31.3,0.8365,5,18
2004-05-29,19.00.00,1.7,921.0,7.0,856.0,300.0,1163.0,154.0,1437.0,681.0,21.7,32.2,0.825,5,19
2004-05-29,20.00.00,2.8,937.0,7.9,893.0,281.0,1106.0,125.0,1463.0,783.0,20.8,33.2,0.8061,5,20
2004-05-29,21.00.00,3.6,901.0,6.5,834.0,169.0,1177.0,117.0,1408.0,738.0,20.1,35.0,0.8149,5,21
2004-05-29,22.00.00,3.3,955.0,8.5,918.0,152.0,1056.0,105.0,1511.0,762.0,19.5,36.9,0.8258,5,22
2004-05-29,23.00.00,2.9,1065.0,13.7,1106.0,127.0,897.0,103.0,1707.0,929.0,19.0,38.2,0.8327,5,23
2004-05-30,00.00.00,1.7,1035.0,13.8,1110.0,118.0,907.0,106.0,1652.0,1044.0,18.5,39.4,0.8320000000000001,5,00
2004-05-30,01.00.00,1.7,956.0,9.1,945.0,120.0,1030.0,107.0,1509.0,892.0,17.8,41.7,0.8440000000000001,5,01
2004-05-30,02.00.00,2.8,869.0,6.5,835.0,125.0,1078.0,102.0,1437.0,807.0,19.2,42.0,0.9248,5,02
2004-05-30,03.00.00,1.8,831.0,6.2,822.0,117.0,1085.0,124.0,1418.0,710.0,17.8,44.8,0.9048,5,03
2004-05-30,04.00.00,1.0,815.0,5.2,774.0,166.0,1113.0,133.0,1374.0,712.0,17.0,47.7,0.9185,5,04
2004-05-30,05.00.00,0.5,781.0,3.1,661.0,180.0,1271.0,125.0,1299.0,568.0,17.2,47.2,0.9178,5,05
2004-05-30,06.00.00,0.4,781.0,2.9,645.0,172.0,1295.0,124.0,1320.0,575.0,17.3,47.6,0.9295,5,06
2004-05-30,07.00.00,0.3,828.0,3.6,690.0,160.0,1263.0,97.0,1353.0,658.0,18.6,44.2,0.9385,5,07
2004-05-30,08.00.00,0.4,803.0,2.7,635.0,103.0,1417.0,94.0,1272.0,537.0,20.2,37.8,0.8837,5,08
2004-05-30,09.00.00,0.8,811.0,3.0,653.0,87.0,1411.0,120.0,1269.0,486.0,22.0,31.9,0.8335,5,09
2004-05-30,10.00.00,2.2,844.0,3.7,696.0,147.0,1353.0,105.0,1292.0,507.0,25.5,25.9,0.8339,5,10
2004-05-30,11.00.00,4.4,833.0,3.8,697.0,120.0,1361.0,81.0,1294.0,496.0,27.5,22.8,0.8249,5,11
2004-05-30,12.00.00,3.7,832.0,4.2,719.0,63.0,1318.0,43.0,1299.0,502.0,28.7,20.7,0.8024,5,12
2004-05-30,13.00.00,2.5,771.0,2.6,626.0,30.0,1502.0,32.0,1210.0,430.0,29.1,19.6,0.7771,5,13
2004-05-30,14.00.00,2.5,783.0,2.8,637.0,19.0,1498.0,36.0,1215.0,439.0,29.8,18.4,0.7595,5,14
2004-05-30,15.00.00,2.3,815.0,4.2,723.0,27.0,1378.0,59.0,1256.0,471.0,32.0,15.0,0.7028,5,15
2004-05-30,16.00.00,2.0,912.0,6.2,819.0,65.0,1224.0,92.0,1368.0,589.0,30.3,17.0,0.7232,5,16
2004-05-30,17.00.00,2.0,894.0,5.2,774.0,169.0,1239.0,121.0,1339.0,598.0,31.7,16.2,0.745,5,17
2004-05-30,18.00.00,2.1,963.0,7.7,885.0,244.0,1102.0,151.0,1447.0,695.0,29.2,19.6,0.7817,5,18
2004-05-30,19.00.00,2.4,990.0,8.8,930.0,274.0,1045.0,142.0,1506.0,739.0,27.4,23.8,0.858,5,19
2004-05-30,20.00.00,3.1,1025.0,10.1,980.0,202.0,986.0,141.0,1591.0,891.0,25.0,26.9,0.8408,5,20
2004-05-30,21.00.00,2.9,997.0,9.8,971.0,186.0,993.0,129.0,1573.0,930.0,23.6,30.1,0.8663,5,21
2004-05-30,22.00.00,3.5,976.0,8.4,916.0,153.0,1044.0,106.0,1515.0,880.0,22.3,33.6,0.8913,5,22
2004-05-30,23.00.00,2.9,878.0,5.4,784.0,112.0,1181.0,125.0,1407.0,610.0,21.4,36.9,0.9271,5,23
2004-05-31,00.00.00,1.5,836.0,4.3,728.0,117.0,1213.0,126.0,1353.0,518.0,20.6,39.9,0.9597,5,00
2004-05-31,01.00.00,1.7,855.0,4.8,751.0,109.0,1107.0,147.0,1418.0,664.0,19.7,43.2,0.9812,5,01
2004-05-31,02.00.00,2.2,759.0,2.1,588.0,133.0,1323.0,180.0,1286.0,515.0,19.7,42.4,0.9636,5,02
2004-05-31,03.00.00,1.6,738.0,1.4,539.0,185.0,1421.0,164.0,1257.0,477.0,18.9,45.0,0.9703,5,03
